ID_FORMATION,id_formateur,Telephone,adresse,LIENS
1179,1035,02 93 98 28 51,en ligne,https://www.coursera.org/specializations/mba
1179,1011,07 58 71 33 37,en ligne,https://www.coursera.org/learn/international-business-2
1179,1008,04 51 79 92 17,en ligne,https://www.coursera.org/learn/plan-de-negocios
1179,1035,03 11 28 19 82,en ligne,https://www.coursera.org/learn/fundamentals-of-international-business
1179,1035,04 95 16 59 85,en ligne,https://www.coursera.org/learn/quantitative-foundations-international-business
1179,1023,01 44 65 40 10,en ligne,https://www.coursera.org/learn/international-business-context
1179,1023,03 46 50 90 33,en ligne,https://www.coursera.org/learn/international-business-culture
1179,1006,02 87 71 58 25,en ligne,https://www.coursera.org/learn/towards-agenda-2030
1179,1035,02 36 45 79 80,en ligne,https://www.coursera.org/learn/global-business-environment
1186,1009,04 19 36 53 52,en ligne,https://www.coursera.org/learn/project-risk-management-fr
1186,1065,06 07 52 47 40,en ligne,https://www.coursera.org/learn/financial-markets-global-fr
1186,1013,04 34 60 44 38,en ligne,https://www.coursera.org/learn/droits-de-lhomme
1186,1006,02 36 58 13 75,en ligne,https://www.coursera.org/learn/private-equity-fr
1186,997,06 79 55 84 64,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1186,1013,02 72 11 06 49,en ligne,https://www.coursera.org/learn/droit-international-eau-douce
1186,1035,05 00 59 48 19,en ligne,https://www.coursera.org/specializations/mba
1186,1047,03 48 16 18 70,en ligne,https://www.coursera.org/learn/financial-business-accounting-and-mis-reports
1186,1013,03 60 52 85 33,en ligne,https://www.coursera.org/learn/contrats
1186,1057,03 29 27 79 09,en ligne,https://www.coursera.org/learn/arbitration-international-disputes
1186,997,04 87 19 69 63,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
1186,997,06 04 99 18 90,en ligne,https://www.coursera.org/specializations/impact-investing
1200,1052,01 13 56 18 68,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
1200,1052,02 34 93 99 89,en ligne,https://www.coursera.org/learn/electric-vehicles-mobility
1200,1015,02 80 98 84 92,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
1200,1035,06 15 62 79 96,en ligne,https://www.coursera.org/specializations/mba
1200,1039,03 82 04 40 12,en ligne,https://www.coursera.org/learn/etudier-en-france
1200,1013,01 22 25 82 54,en ligne,https://www.coursera.org/learn/international-organizations-management
1200,1013,02 54 33 51 83,en ligne,https://www.coursera.org/learn/international-water-law
1200,1013,03 51 33 42 51,en ligne,https://www.coursera.org/learn/droit-international-eau-douce
1200,1052,04 65 92 90 89,en ligne,https://www.coursera.org/learn/mastering-bitumen
1200,997,01 64 06 96 54,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1200,1009,03 63 72 12 98,en ligne,https://www.coursera.org/learn/project-planning-fr
1200,997,02 85 65 20 69,en ligne,https://www.coursera.org/learn/partenariats-qui-changent-le-monde
1361,1035,05 49 33 56 13,en ligne,https://www.coursera.org/learn/people-management
1361,1041,01 52 80 81 10,en ligne,https://www.coursera.org/specializations/foundations-management
1361,1009,03 81 35 54 66,en ligne,https://www.coursera.org/learn/project-management-basics-fr
1361,1066,02 01 41 07 70,en ligne,https://www.coursera.org/learn/principles-of-management
1361,1009,04 00 08 98 93,en ligne,https://www.coursera.org/learn/fundamentals-of-management
1361,1034,02 93 90 01 66,en ligne,https://www.coursera.org/specializations/coaching-skills-manager
1361,1035,01 30 64 95 48,en ligne,https://www.coursera.org/learn/company-future-management
1361,1061,03 62 55 70 00,en ligne,https://www.coursera.org/specializations/human-resource-management
1361,1103,03 23 81 15 21,en ligne,https://www.coursera.org/learn/responsible-management
1361,997,01 76 03 05 72,en ligne,https://www.coursera.org/learn/reussir-le-changement
1361,1040,03 92 01 44 90,en ligne,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos
1361,1009,02 58 20 38 73,en ligne,https://www.coursera.org/learn/project-risk-management-fr
1368,1050,06 69 92 49 76,en ligne,https://www.coursera.org/specializations/marketing-digital
1368,1054,05 17 10 75 63,en ligne,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing
1368,1101,06 09 82 27 86,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1368,1003,01 61 11 84 22,en ligne,https://www.coursera.org/learn/leveraging-ai-for-enhanced-content-creation
1368,1005,05 36 87 98 37,en ligne,https://www.coursera.org/learn/grow-with-ai-your-ai-driven-growth-marketing-strategy
1368,1028,06 82 28 86 72,en ligne,https://www.coursera.org/learn/marketing-analytics
1368,1115,04 96 77 73 65,en ligne,https://www.coursera.org/specializations/digital-marketing-strategy-planning
1368,1028,05 83 12 30 68,en ligne,https://www.coursera.org/learn/marketing-channels
1368,1054,04 29 03 57 44,en ligne,https://www.coursera.org/learn/uva-darden-market-analytics
1368,1028,01 60 29 29 69,en ligne,https://www.coursera.org/learn/marketing-plan
1368,1082,07 03 93 61 69,en ligne,https://www.coursera.org/specializations/generative-ai-in-marketing
1368,1002,04 59 00 49 84,en ligne,https://www.coursera.org/learn/assess-for-success
1379,1028,04 75 99 44 60,en ligne,https://www.coursera.org/specializations/digital-marketing
1379,1032,01 76 47 57 11,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1379,1002,06 90 51 35 39,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1379,1050,02 81 98 63 19,en ligne,https://www.coursera.org/specializations/marketing-digital
1379,1007,03 33 73 05 92,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1379,1005,03 59 54 44 18,en ligne,https://www.coursera.org/learn/grow-with-ai-your-ai-driven-growth-marketing-strategy
1379,1028,07 69 68 41 02,en ligne,https://www.coursera.org/learn/marketing-digital
1379,1000,02 78 55 81 11,en ligne,https://www.coursera.org/learn/marketing-gerencial
1379,1021,01 46 04 58 28,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1379,1002,05 24 15 56 49,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1379,1010,01 89 53 36 84,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1379,1032,02 40 53 57 51,en ligne,https://www.coursera.org/professional-certificates/marketing-de-midias-sociais-do-facebook
1392,1028,03 62 71 55 35,en ligne,https://www.coursera.org/specializations/digital-marketing
1392,1032,03 05 40 94 83,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1392,1002,02 47 20 07 91,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1392,1007,06 80 93 41 68,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1392,1050,07 66 61 84 39,en ligne,https://www.coursera.org/specializations/marketing-digital
1392,1002,07 67 87 22 49,en ligne,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce
1392,1002,04 52 80 84 46,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1392,1028,05 78 31 72 64,en ligne,https://www.coursera.org/learn/marketing-digital
1392,1101,04 44 37 40 40,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1392,1032,07 48 01 12 45,en ligne,https://www.coursera.org/professional-certificates/marketing-de-midias-sociais-do-facebook
1392,1050,04 27 58 01 20,en ligne,https://www.coursera.org/learn/marketing-digital-pilares
1392,1021,01 59 35 25 91,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1403,1028,06 15 79 89 65,en ligne,https://www.coursera.org/specializations/digital-marketing
1403,1032,03 79 76 04 51,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1403,1002,02 77 25 58 19,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1403,1032,07 21 58 82 69,en ligne,https://www.coursera.org/professional-certificates/facebook-social-media-marketing
1403,1050,04 59 98 36 59,en ligne,https://www.coursera.org/specializations/marketing-digital
1403,1032,05 50 57 48 29,en ligne,https://www.coursera.org/learn/facebook-social-media-marketing-capstone
1403,1045,03 94 68 58 75,en ligne,https://www.coursera.org/specializations/social-media-marketing
1403,1101,02 45 39 36 17,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1403,1028,01 14 45 97 30,en ligne,https://www.coursera.org/learn/marketing-digital
1403,1054,01 87 98 63 44,en ligne,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing
1403,1101,06 86 74 08 24,en ligne,https://www.coursera.org/learn/customer-understanding-and-digital-marketing-channels
1403,1002,02 48 89 63 10,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1410,1034,07 14 88 41 56,en ligne,https://www.coursera.org/learn/content-marketing
1410,1028,04 49 54 89 75,en ligne,https://www.coursera.org/specializations/digital-marketing
1410,1032,06 49 09 46 25,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1410,1007,04 65 84 66 15,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1410,1002,04 15 04 73 03,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1410,1050,07 50 17 37 13,en ligne,https://www.coursera.org/specializations/marketing-digital
1410,1045,06 53 00 68 04,en ligne,https://www.coursera.org/specializations/social-media-marketing
1410,1002,01 36 26 09 35,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1410,1101,01 75 31 19 52,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1410,1000,03 02 61 81 93,en ligne,https://www.coursera.org/learn/marketing-gerencial
1410,1028,05 86 75 27 36,en ligne,https://www.coursera.org/learn/marketing-digital
1410,1002,04 63 58 22 19,en ligne,https://www.coursera.org/learn/think-outside-the-inbox
1418,1028,03 14 04 45 86,en ligne,https://www.coursera.org/specializations/digital-marketing
1418,1032,07 07 01 87 36,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1418,1002,02 69 01 84 57,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1418,1007,03 19 41 52 46,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1418,1010,03 97 72 72 26,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1418,1028,02 13 93 87 52,en ligne,https://www.coursera.org/learn/marketing-digital
1418,1045,06 99 93 72 58,en ligne,https://www.coursera.org/specializations/social-media-marketing
1418,1002,07 05 79 88 87,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1418,1028,07 20 09 55 23,en ligne,https://www.coursera.org/learn/marketing-channels
1418,1032,01 55 88 54 90,en ligne,https://www.coursera.org/learn/social-media-marketing-introduction
1418,1032,06 52 32 17 95,en ligne,https://www.coursera.org/professional-certificates/marketing-de-midias-sociais-do-facebook
1418,1117,04 41 88 60 43,en ligne,https://www.coursera.org/learn/10kw-digital-marketing
1429,1002,05 19 45 71 45,en ligne,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce
1429,1002,03 99 74 74 51,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1429,1002,01 90 16 92 26,en ligne,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce
1429,1002,03 58 26 64 87,en ligne,https://www.coursera.org/professional-certificates/marketing-digital-e-e-commerce-do-google
1429,1007,01 73 71 78 53,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1429,1008,07 45 30 82 49,en ligne,https://www.coursera.org/learn/marketing-digital-ecommerce
1429,1002,03 76 08 74 74,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1429,1010,06 47 95 60 96,en ligne,https://www.coursera.org/projects/create-your-ecommerce-store-with-shopify
1429,1007,02 08 16 47 84,en ligne,https://www.coursera.org/learn/marketing-vendas-b2b
1429,1010,06 42 05 31 16,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1429,1126,05 71 91 94 55,en ligne,https://www.coursera.org/learn/foundations-of-retail-media
1429,1010,03 09 63 37 79,en ligne,https://www.coursera.org/projects/create-an-a-b-web-page-and-marketing-test-with-google-optimize
1436,1028,07 90 29 76 69,en ligne,https://www.coursera.org/specializations/digital-marketing
1436,1032,07 94 30 73 40,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1436,1007,05 97 80 42 05,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1436,1002,07 51 96 00 69,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1436,1002,04 40 57 88 39,en ligne,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce
1436,1050,01 73 63 51 04,en ligne,https://www.coursera.org/specializations/marketing-digital
1436,1028,04 23 48 59 87,en ligne,https://www.coursera.org/learn/marketing-digital
1436,1008,07 04 74 20 13,en ligne,https://www.coursera.org/learn/marketing-digital-ecommerce
1436,1101,05 20 62 53 99,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1436,1002,02 73 73 57 14,en ligne,https://www.coursera.org/learn/assess-for-success
1436,1002,04 15 71 39 71,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1436,1028,05 82 80 40 24,en ligne,https://www.coursera.org/learn/marketing-channels
1458,1032,03 07 05 70 87,en ligne,https://www.coursera.org/professional-certificates/facebook-social-media-marketing
1458,1115,06 08 28 67 84,en ligne,https://www.coursera.org/learn/twitter-linkedin-youtube-marketing
1458,1010,01 93 63 09 87,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1458,1032,01 22 67 13 45,en ligne,https://www.coursera.org/professional-certificates/marketing-en-redes-sociales-de-facebook
1458,1028,03 92 35 99 23,en ligne,https://www.coursera.org/learn/marketing-channels
1458,1010,01 79 34 33 67,en ligne,https://www.coursera.org/projects/create-a-profile-and-network-on-linkedin
1458,1007,01 53 35 28 71,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1458,1021,04 33 82 35 17,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1458,1054,03 66 51 10 67,en ligne,https://www.coursera.org/learn/uva-darden-market-analytics-fr
1458,1046,04 08 35 92 46,en ligne,https://www.coursera.org/learn/marketing-analitico
1458,1010,02 36 07 17 04,en ligne,https://www.coursera.org/projects/5-ways-build-better-linkedin-profile
1458,1021,07 11 15 19 99,en ligne,https://www.coursera.org/learn/intro-redes-sociales
1469,1028,05 98 58 30 31,en ligne,https://www.coursera.org/specializations/digital-marketing
1469,1002,03 81 38 93 45,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1469,1038,05 48 77 81 04,en ligne,https://www.coursera.org/learn/launch-online-business
1469,1002,04 57 30 34 99,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1469,1101,01 25 17 80 52,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1469,1009,03 88 00 98 05,en ligne,https://www.coursera.org/specializations/emarketing
1469,1002,04 04 64 45 88,en ligne,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce
1469,1021,03 00 77 83 98,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1469,997,06 66 21 54 82,en ligne,https://www.coursera.org/learn/reussir-le-changement
1469,1028,07 18 63 49 80,en ligne,https://www.coursera.org/learn/marketing-digital
1469,1002,06 96 56 20 84,en ligne,https://www.coursera.org/learn/assess-for-success
1469,1028,02 26 21 63 70,en ligne,https://www.coursera.org/learn/marketing-channels
1474,1034,05 98 44 30 37,en ligne,https://www.coursera.org/learn/content-marketing
1474,1007,03 60 37 54 84,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1474,1001,03 90 13 62 61,en ligne,https://www.coursera.org/specializations/estrategia-de-marketing
1474,1000,05 25 72 13 22,en ligne,https://www.coursera.org/learn/marketing-gerencial
1474,1027,06 96 72 74 16,en ligne,https://www.coursera.org/learn/wharton-contagious-viral-marketing
1474,1001,06 97 46 59 48,en ligne,https://www.coursera.org/specializations/marketing-strategy
1474,1012,06 87 60 26 33,en ligne,https://www.coursera.org/learn/marketing-verde
1474,1003,06 69 73 53 85,en ligne,https://www.coursera.org/learn/effective-marketing-in-the-global-marketplace
1474,1027,04 33 52 75 42,en ligne,https://www.coursera.org/learn/wharton-marketing
1474,1007,01 30 13 20 49,en ligne,https://www.coursera.org/learn/marketing-vendas-b2b
1474,1046,03 30 97 53 27,en ligne,https://www.coursera.org/learn/marketing-analitico
1474,1002,05 39 19 41 22,en ligne,https://www.coursera.org/learn/think-outside-the-inbox
1484,1007,05 71 61 59 11,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1484,1027,02 08 74 99 30,en ligne,https://www.coursera.org/learn/wharton-contagious-viral-marketing
1484,1032,06 67 62 71 37,en ligne,https://www.coursera.org/professional-certificates/marketing-de-midias-sociais-do-facebook
1484,1000,02 68 03 19 83,en ligne,https://www.coursera.org/learn/marketing-gerencial
1484,1007,02 34 41 83 90,en ligne,https://www.coursera.org/learn/marketing-vendas-b2b
1484,1046,06 90 68 46 51,en ligne,https://www.coursera.org/learn/marketing-analitico
1484,1002,01 57 83 36 31,en ligne,https://www.coursera.org/learn/think-outside-the-inbox
1484,1010,04 02 00 12 57,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1484,1041,01 50 40 25 96,en ligne,https://www.coursera.org/learn/marketing-estrategico-competir-con-exito
1484,1032,02 83 54 81 71,en ligne,https://www.coursera.org/learn/gestion-de-redes-sociales
1484,1032,04 04 73 59 14,en ligne,https://www.coursera.org/learn/introducao-ao-marketing-de-midias-sociais
1484,1032,01 18 55 28 45,en ligne,https://www.coursera.org/learn/introduccion-al-marketing-en-redes-sociales
1498,1001,04 17 86 40 75,en ligne,https://www.coursera.org/specializations/marketing-strategy
1498,1001,01 06 84 02 63,en ligne,https://www.coursera.org/specializations/estrategia-de-marketing
1498,1046,03 08 81 40 24,en ligne,https://www.coursera.org/learn/marketing-analitico
1498,1000,07 07 29 42 35,en ligne,https://www.coursera.org/learn/marketing-gerencial
1498,1035,01 76 49 16 92,en ligne,https://www.coursera.org/specializations/uol-business-and-marketing-strategies
1498,1054,04 13 69 69 90,en ligne,https://www.coursera.org/learn/uva-darden-market-analytics
1498,1101,03 79 15 80 11,en ligne,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst
1498,1001,03 60 15 84 79,en ligne,https://www.coursera.org/specializations/marketing-mix
1498,1041,05 12 86 16 09,en ligne,https://www.coursera.org/learn/marketing-estrategico-competir-con-exito
1498,1032,01 68 70 57 62,en ligne,https://www.coursera.org/learn/data-analytics-methods-for-marketing
1498,1115,07 31 28 29 49,en ligne,https://www.coursera.org/specializations/digital-marketing-strategy-planning
1498,1054,06 21 98 97 08,en ligne,https://www.coursera.org/learn/uva-darden-market-analytics-fr
1505,1002,05 15 01 15 22,en ligne,https://www.coursera.org/learn/satisfaction-guaranteed
1505,1024,05 23 75 92 44,en ligne,https://www.coursera.org/learn/user-experience-design
1505,1002,07 26 71 86 06,en ligne,https://www.coursera.org/professional-certificates/diseno-de-experiencia-del-usuario-ux-de-google
1505,1002,06 24 44 15 50,en ligne,https://www.coursera.org/learn/start-ux-design-process
1505,1002,02 13 23 50 49,en ligne,https://www.coursera.org/professional-certificates/ux-design-do-google
1505,1002,03 85 47 20 48,en ligne,https://www.coursera.org/learn/foundations-user-experience-design
1505,1002,01 79 53 74 55,en ligne,https://www.coursera.org/learn/ux-design-jobs
1505,1007,07 70 86 70 70,en ligne,https://www.coursera.org/learn/marketing-vendas-b2b
1505,1002,04 07 60 85 48,en ligne,https://www.coursera.org/learn/conduct-ux-research
1505,1002,02 57 99 44 08,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1505,1007,04 80 47 70 11,en ligne,https://www.coursera.org/learn/ux-ui-design-de-interface
1505,1007,07 01 66 93 43,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1869,997,06 47 96 89 57,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1869,997,07 16 14 18 23,en ligne,https://www.coursera.org/learn/reussir-le-changement
1869,997,05 60 05 55 94,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
1869,1015,01 33 64 96 53,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
1869,997,03 12 16 27 99,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
1869,1013,07 08 25 32 80,en ligne,https://www.coursera.org/learn/tdah
1869,997,06 58 36 60 66,en ligne,https://www.coursera.org/learn/originalite-et-modernite-du-mutualisme
1869,1083,04 43 67 24 13,en ligne,https://www.coursera.org/learn/formation-covid-19-pour-personnels-de-sante
1869,997,06 15 72 34 64,en ligne,https://www.coursera.org/learn/philanthropie
1869,1087,04 43 67 76 77,en ligne,https://www.coursera.org/learn/data-cybersecurity
1869,1012,06 16 76 24 50,en ligne,https://www.coursera.org/learn/seguridad-en-la-red
1869,1127,06 04 47 14 87,en ligne,https://www.coursera.org/learn/partenariats-public-prive
1880,997,07 25 94 69 90,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1880,1052,03 37 73 62 26,en ligne,https://www.coursera.org/learn/mobilites-vehicules-electriques
1880,997,05 59 31 73 78,en ligne,https://www.coursera.org/learn/reussir-le-changement
1880,997,02 58 42 49 87,en ligne,https://www.coursera.org/learn/impactinvestinginnover
1880,997,01 38 32 06 41,en ligne,https://www.coursera.org/learn/innovation-publique-pensee-design
1880,1127,04 76 94 05 26,en ligne,https://www.coursera.org/learn/partenariats-public-prive
1880,1128,02 67 26 97 62,en ligne,https://www.coursera.org/learn/ecologie
1880,1017,01 65 09 21 43,en ligne,https://www.coursera.org/learn/sustainable-finance
1880,1006,02 56 96 92 64,en ligne,https://www.coursera.org/learn/corp-sustainability
1880,997,04 91 06 93 31,en ligne,https://www.coursera.org/learn/innovation-manageriale
1880,997,01 13 75 52 97,en ligne,https://www.coursera.org/learn/belles-histoires-d-entreprises-a-impact
1880,997,06 36 50 14 18,en ligne,https://www.coursera.org/learn/entreprise-changement-climatique
1890,997,01 42 31 18 23,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1890,1012,01 17 63 25 74,en ligne,https://www.coursera.org/learn/finanzas-empresariales
1890,1013,01 90 75 50 61,en ligne,https://www.coursera.org/learn/langues-diversite
1890,997,04 66 17 36 15,en ligne,https://www.coursera.org/learn/diversite-inclusion-travail
1890,997,06 48 09 06 28,en ligne,https://www.coursera.org/learn/raison-etre-et-entreprise-a-mission
1890,997,03 87 52 91 86,en ligne,https://www.coursera.org/learn/reussir-le-changement
1890,997,05 74 07 16 08,en ligne,https://www.coursera.org/learn/entreprise-changement-climatique
1890,1006,01 64 86 80 99,en ligne,https://www.coursera.org/learn/private-equity-fr
1890,997,05 19 01 81 93,en ligne,https://www.coursera.org/learn/originalite-et-modernite-du-mutualisme
1890,997,06 51 48 78 51,en ligne,https://www.coursera.org/learn/impactinvestinginnover
1890,1029,04 16 52 39 55,en ligne,https://www.coursera.org/specializations/organizational-leadership-in-diversity-equity-and-inclusion
1890,1014,05 84 75 40 69,en ligne,https://www.coursera.org/learn/entreprendre-culture
1903,1013,01 66 64 39 53,en ligne,https://www.coursera.org/learn/mentaliser
1903,997,02 19 64 25 27,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
1903,997,06 64 44 52 11,en ligne,https://www.coursera.org/learn/reussir-le-changement
1903,1030,03 10 12 32 22,en ligne,https://www.coursera.org/learn/human-needs
1903,1021,05 98 40 84 13,en ligne,https://www.coursera.org/learn/intro-redes-sociales
1903,1043,07 73 54 75 46,en ligne,https://www.coursera.org/learn/ai-for-everyone-fr
1903,1015,03 04 38 63 38,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
1903,997,05 88 71 68 43,en ligne,https://www.coursera.org/learn/les-alliances-qui-changent-les-territoires
1903,1039,01 02 04 15 50,en ligne,https://www.coursera.org/learn/recherche-documentaire
1903,1050,06 75 75 42 62,en ligne,https://www.coursera.org/learn/negociacion-iae
1903,1021,01 16 68 66 56,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1903,1005,04 54 70 16 73,en ligne,https://www.coursera.org/learn/relationship-management-and-business-development
1911,997,02 65 41 29 56,en ligne,https://www.coursera.org/learn/reporting-extra-financier-strategie-rse
1911,997,01 06 36 26 21,en ligne,https://www.coursera.org/learn/animer-seance-collaborative
1911,1030,01 11 40 21 45,en ligne,https://www.coursera.org/learn/human-needs
1911,999,02 36 42 87 90,en ligne,https://www.coursera.org/learn/negociacion
1911,1009,05 08 34 29 26,en ligne,https://www.coursera.org/learn/human-resources-analytics
1911,1010,07 07 01 13 04,en ligne,https://www.coursera.org/projects/creer-enquete-satisfaction-clients
1911,1009,06 28 26 79 61,en ligne,https://www.coursera.org/learn/trabaja-inteligentemente
1911,1005,02 49 70 36 33,en ligne,https://www.coursera.org/learn/customer-relationship-management
1911,1046,03 21 68 06 99,en ligne,https://www.coursera.org/learn/marketing-analitico
1911,997,05 20 80 72 47,en ligne,https://www.coursera.org/learn/raison-etre-et-entreprise-a-mission
1911,1062,05 85 70 64 86,en ligne,https://www.coursera.org/specializations/generative-ai-for-human-resources
1911,1010,04 85 03 62 51,en ligne,https://www.coursera.org/projects/creation-designs-marketing-avec-canva
1917,1013,03 02 93 98 45,en ligne,https://www.coursera.org/learn/droits-de-lhomme
1917,997,01 92 41 18 65,en ligne,https://www.coursera.org/learn/fondamentaux-negociation
1917,1013,07 32 52 67 63,en ligne,https://www.coursera.org/learn/genre
1917,1030,06 46 06 66 24,en ligne,https://www.coursera.org/learn/human-needs
1917,1015,03 35 96 04 01,en ligne,https://www.coursera.org/learn/apprendre-comment-apprendre
1917,1121,06 52 25 28 80,en ligne,https://www.coursera.org/learn/client-needs-and-software-requirements
1917,997,07 56 39 67 10,en ligne,https://www.coursera.org/learn/impact-investing-etre-acteur
1917,1013,06 45 72 43 40,en ligne,https://www.coursera.org/learn/ethique
1917,1129,01 19 61 83 20,en ligne,https://www.coursera.org/learn/conflict-transformation
1917,997,01 81 41 54 85,en ligne,https://www.coursera.org/specializations/negotiation-mediation-conflict-resolution
1917,1009,04 73 13 15 09,en ligne,https://www.coursera.org/specializations/conflict-management
1917,1013,03 23 11 42 24,en ligne,https://www.coursera.org/learn/tdah
1514,1007,02 30 03 33 77,en ligne,https://www.coursera.org/learn/estrategia-marketing-digital
1514,1010,02 02 47 59 21,en ligne,https://www.coursera.org/projects/youtube-small-business-marketing
1514,1028,04 14 69 84 72,en ligne,https://www.coursera.org/specializations/digital-marketing
1514,1002,01 12 59 16 66,en ligne,https://www.coursera.org/learn/attract-and-engage-customers
1514,1002,03 22 43 62 01,en ligne,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce
1514,1012,04 62 76 00 69,en ligne,https://www.coursera.org/learn/marketing-verde
1514,1000,04 83 85 38 52,en ligne,https://www.coursera.org/learn/marketing-gerencial
1514,1002,01 68 47 47 37,en ligne,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce
1514,1021,03 62 58 77 72,en ligne,https://www.coursera.org/specializations/marketing-redes-sociales
1514,1002,01 68 23 81 93,en ligne,https://www.coursera.org/learn/assess-for-success
1514,1001,07 74 93 56 42,en ligne,https://www.coursera.org/specializations/estrategia-de-marketing
1514,1002,04 47 02 31 16,en ligne,https://www.coursera.org/learn/think-outside-the-inbox
1524,1002,03 18 61 32 60,en ligne,https://www.coursera.org/professional-certificates/google-ux-design
1524,1002,02 06 80 79 47,en ligne,https://www.coursera.org/learn/start-ux-design-process
1524,1002,06 60 20 01 99,en ligne,https://www.coursera.org/learn/foundations-user-experience-design
1524,1024,05 56 28 36 58,en ligne,https://www.coursera.org/learn/user-experience-design
